ID_Cliente,Nome,Idade,Viagens,Restaurantes,Entretenimento,Cashback,Compras online,Farmácias,Programas de Milhagem,Postos de Combustível,Mercados,Cidade,Cargo,Estado Civil,Tempo na Empresa,Pessoas em Casa,Moradia,Possui Carro,Renda,Investimentos,Ativos,Dívidas,Probabilidade Inadimplencia,Score,Principal Cartão
0be659ff-938e-4b7a-869d-7b4126bbfd6c,Bernardo Câmara,57,3,1,4,4,2,3,2,3,1,Fortaleza,Técnico em tratamento de água,Casado,7,6,Alugado,False,22079,85257,1109887,257394,82.17,19,Rocketseat Visa Life Basic
385ee67e-7685-48a0-82b2-bdc84240aa40,Olívia Gonçalves,70,3,4,3,5,5,2,2,5,5,Rio de Janeiro,Engenheiro petroquímico,Divorciado,1,6,Alugado,False,41675,505993,1178343,76609,58.84,223,Rocketseat Mastercard Life Elite
d6702344-c286-4fc6-8203-11260335ab49,Alana Aragão,68,3,3,2,2,3,1,1,4,1,Brasília,Figurante,Viúvo,4,4,Próprio,True,25642,443538,1469361,429175,79.35,29,Rocketseat Visa Shopping Basic
2197cc75-8147-4d84-a35e-3ecd47b41013,Beatriz Farias,66,2,5,4,3,2,5,2,3,1,Rio de Janeiro,Retificador,Solteiro,10,5,Próprio,False,21584,112978,1964827,143420,77.07,66,Rocketseat Mastercard Life Basic
e186d58a-a0fa-43b5-9c2e-d0eadf6c5111,Thiago Carvalho,38,3,4,2,3,5,1,3,3,5,Florianópolis,Ceramista,Solteiro,16,1,Alugado,False,48218,393246,1153700,13351,41.54,356,Rocketseat Mastercard Shopping Elite
320cfe4e-fb25-4848-a521-ccaf97617a1c,Dom Oliveira,77,2,1,3,3,3,1,4,3,1,Fortaleza,Taxista,Viúvo,17,1,Próprio,False,5449,146707,317865,53610,70.9,22,Rocketseat Mastercard Travel Basic
8bddbcf4-b908-4752-a624-3bbff4e01ef7,Otto Garcia,53,3,2,2,1,5,1,1,2,4,São Paulo,Cenógrafo,Solteiro,7,2,Alugado,True,6863,853922,434644,235142,56.37,73,Rocketseat Visa Shopping Basic
31b0eab3-2893-453f-b721-903878c5fe2b,Srta. Clara Lima,38,5,3,4,1,4,5,1,1,2,Manaus,Paramédico,Solteiro,6,2,Próprio,True,26396,792684,1330287,351410,79.35,62,Rocketseat Visa Travel Basic
e2f1431f-f465-4d8b-b3b3-7d46367d3ad9,João Pedro da Cunha,62,2,4,2,2,5,1,5,3,3,Recife,Almoxarife,Divorciado,16,4,Alugado,True,6283,609834,1848947,192999,80.21,52,Rocketseat Visa Shopping Basic
254ab822-696b-4b2a-96e9-4677e942bc8c,Sra. Catarina Mendonça,39,3,4,1,4,5,5,4,2,2,Rio de Janeiro,Profissional de hotelaria,Solteiro,12,1,Alugado,True,13830,342945,1883091,136494,83.96,47,Rocketseat Visa Shopping Basic
d0bc5209-792b-4ef2-988c-983dc673171b,Sra. Maria Sophia Jesus,71,3,3,4,1,2,5,3,2,5,São Paulo,Florista,Divorciado,0,2,Alugado,False,46203,706956,449508,464861,56.2,112,Rocketseat Mastercard Shopping Select
21f80958-f0f6-44f9-a223-62f2adf80ceb,Ana Viana,49,4,5,2,4,4,5,5,3,2,Rio de Janeiro,Cantor,Solteiro,0,1,Alugado,True,48182,407446,1509885,171630,72.84,142,Rocketseat Visa Life Select
6f6ba33f-9a1c-451a-8e0c-68e0cce27ee8,Eduardo Lima,77,2,1,1,3,2,2,4,3,1,Curitiba,Eletricista,Viúvo,20,1,Próprio,True,1000,318186,933359,199974,78.98,8,Rocketseat Mastercard Travel Basic
3728f76f-5304-405b-9d68-4d78e3ea7d25,Emanuelly Cirino,37,2,1,1,4,2,1,1,1,2,Fortaleza,Auxiliar administrativo,Divorciado,8,1,Próprio,True,10295,275487,958246,487653,89.86,0,Rocketseat Mastercard Life Basic
fcaa8626-0e14-456e-9fdb-b6e65570a2f3,Josué Gomes,31,4,4,4,4,2,1,5,1,1,Florianópolis,Patinador,Divorciado,9,6,Próprio,True,5270,416849,1421909,197879,86.45,20,Rocketseat Visa Travel Basic
9874559d-ae3a-410e-a8f3-8e587ff93674,Sr. Josué da Rocha,19,4,1,1,5,4,5,4,2,1,Curitiba,Cancerologista ou Oncologista,Divorciado,2,5,Próprio,False,44990,285173,1828698,98602,75.29,136,Rocketseat Visa Life Select
9510594f-5d3e-4d08-9d29-d8cefe9b6f50,Leonardo Rodrigues,52,5,5,2,3,3,4,2,5,4,Brasília,Pesquisador,Viúvo,11,3,Alugado,False,11741,391399,1381187,472813,83.15,0,Rocketseat Visa Travel Basic
5844c0ff-2b34-4efc-a073-136ea80f3344,Luan Sá,41,3,3,4,4,5,2,1,3,5,Campo Grande,Dermatologista,Casado,19,3,Alugado,True,29292,90644,1262804,132749,82.25,50,Rocketseat Mastercard Shopping Basic
5f4f88bc-b2de-438b-9020-ed2d9fa28bef,Raul Porto,70,1,5,5,1,5,1,5,1,3,Campo Grande,Gastroenterologista,Casado,7,6,Próprio,False,46430,415603,171428,431721,42.4,97,Rocketseat Mastercard Life Basic
aa48ab8c-b0ba-46cb-b18a-03a72407dc4d,Melina Nascimento,38,4,5,4,2,5,3,4,1,2,Belém,Gandula,Viúvo,4,6,Alugado,True,48962,877101,1671247,195728,73.36,177,Rocketseat Mastercard Life Select
7f1c3b22-d3b1-48d6-ae6e-296948344ced,Ana Julia Almeida,49,2,4,3,2,5,1,2,1,1,São Paulo,Desenhista,Divorciado,3,2,Alugado,True,10460,960331,151428,364347,0,95,Rocketseat Mastercard Shopping Basic
dbb8b653-f634-4dc5-85e4-d42583083bd1,Ana Laura Machado,34,4,1,5,3,3,4,3,2,3,Salvador,Oficial de justiça,Viúvo,20,5,Alugado,False,30661,997209,249462,221206,28.96,279,Rocketseat Mastercard Life Elite
b3bf4574-243d-4a4d-8f97-21c32c9674ee,Ester Ribeiro,49,4,5,1,4,5,5,3,4,1,Salvador,Assistente administrativo,Solteiro,15,1,Próprio,False,21947,368571,65096,134103,0,185,Rocketseat Mastercard Life Select
13b0e70a-e017-4091-889f-1cab0e5402ef,João Lucas Peixoto,23,1,4,4,3,2,5,4,1,3,Curitiba,Ferroviário,Viúvo,6,5,Próprio,True,17081,759461,1741957,375184,88.25,28,Rocketseat Mastercard Shopping Basic
abc5155a-dc90-42dd-8097-3a8f7b546875,Ágatha Garcia,61,5,4,1,5,2,4,3,5,4,Florianópolis,Catador de carangueijos,Solteiro,8,5,Alugado,False,9413,622255,1809248,354021,81.94,29,Rocketseat Mastercard Travel Basic
17151cdd-1ec9-4ea0-8154-8977bdfe0231,Dr. Luan Santos,75,5,3,4,1,2,1,2,4,4,Porto Alegre,Engenheiro florestal,Solteiro,12,6,Alugado,False,30604,307641,1790034,85325,63.03,166,Rocketseat Mastercard Travel Select
77763d03-474e-4046-ba4b-5aedf93b0fc5,Benjamim Moura,37,4,2,4,1,1,2,2,2,5,Manaus,Armeiro,Solteiro,14,4,Próprio,False,12971,234275,713179,453805,87.57,0,Rocketseat Mastercard Shopping Basic
a98630d9-5275-4ac9-be22-7de8efa0a62c,Ravi Lucca Albuquerque,63,1,4,4,1,3,4,5,4,1,Rio de Janeiro,Gerente de banco,Solteiro,8,6,Próprio,False,35417,941295,1455029,193089,68.42,176,Rocketseat Visa Travel Select
edf23009-850a-44c0-bd53-87c339e82480,Anthony Brito,50,1,2,1,5,2,2,4,5,3,Recife,Estivador,Divorciado,15,1,Alugado,False,16940,950656,1945879,459031,78.72,53,Rocketseat Mastercard Life Basic
93a6a287-4ff5-408b-9518-fd4a0f7f8ba7,Maria Julia Farias,53,4,1,3,1,5,1,1,5,3,Manaus,General,Solteiro,9,2,Próprio,True,3605,243529,424562,77273,76.97,19,Rocketseat Visa Shopping Basic
948e0902-8473-4cf8-91bc-a18605018690,Dr. José Câmara,69,2,1,2,4,5,5,1,2,2,Vitória,Tecnólogo em papel e celulose,Casado,2,4,Alugado,True,14995,197831,1392585,248910,79.6,24,Rocketseat Mastercard Shopping Basic
2937efea-424e-4e73-b783-4855f775683b,Eloah Marques,58,3,4,1,4,1,3,4,1,2,Belém,Paisagista,Divorciado,12,4,Alugado,True,28099,880563,1312027,189646,72.38,129,Rocketseat Visa Life Select
ad552478-bfd1-4ba9-942a-268beb775f56,Pietra Aragão,57,2,2,5,5,3,4,1,4,5,São Paulo,Apontador de mão-de-obra,Viúvo,2,5,Alugado,True,34393,931915,852559,338711,68.18,117,Rocketseat Mastercard Life Select
0a985290-eb38-46e1-bdb0-881f3d70712a,Bella Marques,41,3,3,5,5,3,3,4,5,4,Salvador,Pescador,Casado,15,3,Alugado,False,19178,412370,588950,243535,78.12,31,Rocketseat Visa Life Basic
292e13a4-d076-46c3-8910-56f40350b86c,Bryan Moura,52,3,3,3,5,5,2,3,3,2,Manaus,Luthier,Casado,11,3,Alugado,False,34881,646307,1324070,32995,50.1,289,Rocketseat Visa Life Elite
0d0b0ad5-fbcd-4b13-ba73-8c7fed4ec913,Davi Lucca Dias,35,5,2,3,2,3,5,5,3,2,Florianópolis,Defensor Público,Viúvo,18,5,Alugado,True,18295,626797,888873,351107,81.0,27,Rocketseat Visa Travel Basic
4388d54c-e784-4f6b-b541-7fceff441feb,Dante Pimenta,58,3,2,4,3,2,4,4,3,5,Fortaleza,Viveirista,Divorciado,4,3,Alugado,False,17189,215727,1254372,414158,83.7,0,Rocketseat Mastercard Shopping Basic
59d413d2-c06e-447c-9d96-b623a602d0a0,Giovanna Cavalcanti,79,2,3,4,4,5,5,3,5,5,Salvador,Cientista social,Casado,8,1,Próprio,False,25678,852612,1154866,206087,62.54,154,Rocketseat Mastercard Shopping Select
a469d034-4453-45ac-8cb2-8c650b571f7b,Maria Luiza Santos,48,1,3,1,1,1,3,1,5,5,Curitiba,Salgadeira,Casado,3,6,Próprio,True,29650,405678,656706,62623,60.15,149,Rocketseat Mastercard Shopping Select
93e375f6-8ed2-46b9-af23-4faf18aca0e8,Vitor Hugo Alves,75,5,3,3,4,2,2,2,5,5,Manaus,Jangadeiro,Divorciado,17,3,Alugado,True,44273,594088,125577,5167,0,541,Rocketseat Mastercard Travel Platinum
a45ad144-4724-4a94-82f8-af91ff7cfd81,Eloah Melo,53,4,2,5,5,1,2,1,5,5,Curitiba,Cobrador de ônibus,Viúvo,3,1,Alugado,False,39280,332102,1598766,115276,69.24,148,Rocketseat Mastercard Life Select
a73f91ab-816f-4fc1-b001-3c46a7b4eb3b,Miguel Porto,33,2,3,1,1,2,3,4,5,5,Vitória,Fresador,Viúvo,14,2,Alugado,True,31114,639219,347377,467604,61.27,39,Rocketseat Mastercard Shopping Basic
955e2015-e5ae-4446-a0d4-9b612f50a2d9,Isabel Vieira,44,4,5,4,1,5,3,2,4,4,Florianópolis,Vistoriador de sinistros,Divorciado,10,1,Próprio,False,47689,465707,928047,78845,62.56,206,Rocketseat Visa Life Elite
d29f1d51-59c0-42a2-af3c-3bff0a95e957,Lucas da Rosa,56,4,2,4,2,2,3,3,4,3,Porto Alegre,Conferente de expedição,Divorciado,7,4,Próprio,True,14465,391078,303071,368813,64.77,0,Rocketseat Mastercard Travel Basic
8a6d0d1e-5536-4f83-9ced-d9dfd05192d7,André Marques,59,4,5,3,3,4,1,4,4,4,Campo Grande,Frentista,Viúvo,2,4,Próprio,False,46716,67837,948428,373853,81.51,35,Rocketseat Mastercard Life Basic
0ba3430f-7383-47b0-af5b-2d797c5ea8b2,Anna Liz Rios,35,2,5,5,5,5,2,1,4,3,São Paulo,Procurador de justiça,Casado,2,6,Alugado,True,25025,955880,544964,250887,60.29,135,Rocketseat Mastercard Life Select
1c19b6cf-67ab-4bfa-a57d-7c1eb802899b,Luiz Felipe Câmara,34,3,2,4,3,2,2,4,3,2,Recife,Headhunter,Solteiro,7,1,Alugado,True,6194,550768,1954566,133769,86.88,40,Rocketseat Visa Life Basic
0291a34c-a509-4459-b7f6-b5fa6c0d8e97,Apollo Pereira,53,1,2,5,1,1,1,3,2,5,Rio de Janeiro,Pedicure,Viúvo,17,3,Alugado,True,31818,987775,887648,469196,67.09,87,Rocketseat Mastercard Life Basic
d122c624-3ec0-4307-a5d5-3d270d4ef8f7,Maria Clara Nunes,33,5,1,5,5,1,4,2,2,1,Fortaleza,Mergulhador,Casado,4,2,Próprio,False,1573,341288,1793919,90069,91.7,18,Rocketseat Visa Travel Basic
9fe44190-4b7a-4273-9639-6db1b391e32e,Dra. Letícia Costa,33,2,5,1,1,4,2,1,3,4,Recife,Técnico em edificações,Viúvo,12,5,Próprio,False,30815,183652,1489416,57606,72.56,111,Rocketseat Visa Life Select
1825038d-184e-45c6-939c-6889ff38fa60,Júlia Lopes,68,3,5,4,2,5,4,2,1,2,Rio de Janeiro,Meeiro,Divorciado,9,1,Próprio,False,40683,605523,1506501,439158,75.63,75,Rocketseat Visa Life Basic
52f708b6-24cb-4713-bbc2-c6901584bb63,Benjamim da Mata,37,1,2,4,2,4,5,2,3,4,Porto Alegre,Fresador,Casado,0,2,Próprio,False,25485,25035,659649,255444,85.73,10,Rocketseat Visa Shopping Basic
bf1bf350-7592-407f-92e4-7deb9b6e7d90,Bruna Aparecida,43,4,2,4,1,2,2,1,3,3,São Paulo,Sargento,Divorciado,14,4,Próprio,True,31562,747519,975604,194808,73.8,110,Rocketseat Visa Travel Select
31247598-bc6d-4e64-ac21-152b805df36b,Camila Jesus,40,4,1,3,3,2,3,5,2,1,Rio de Janeiro,Cobaia Médica,Casado,17,3,Alugado,True,34591,578401,1000568,21246,48.83,273,Rocketseat Mastercard Travel Elite
5465307a-fbdd-4282-8414-e58541cae459,Pedro Lucas da Mata,58,5,4,3,5,3,3,3,1,5,Manaus,Guarda ou policial rodoviário,Solteiro,14,4,Próprio,True,35150,389301,50624,235069,0,215,Rocketseat Mastercard Travel Elite
5fe3d046-bb3f-4877-af6b-b69b43e1aa29,Stella Andrade,79,4,3,2,2,2,1,5,4,3,Salvador,Administrador de banco de dados DBA,Casado,1,1,Próprio,True,11048,978266,1729548,198141,70.25,118,Rocketseat Mastercard Travel Select
9a6551be-e6e6-4fe2-b667-ad0f49cbc498,Srta. Ana Lívia Abreu,30,2,4,5,5,3,2,1,1,2,Vitória,Serventuário,Solteiro,8,6,Próprio,True,28418,596948,406143,218936,67.56,88,Rocketseat Mastercard Life Basic
c8c35dfd-2ecc-425c-9fee-17da90b8464a,Alice Vargas,47,4,3,5,3,4,3,5,5,5,Campo Grande,Embaixador,Divorciado,20,6,Próprio,True,11853,969745,1410569,258726,75.88,77,Rocketseat Visa Life Basic
79c81dab-da7c-4976-9598-f1c11422d045,Ester Sá,69,1,4,4,3,3,5,3,4,4,São Paulo,Violonista,Divorciado,8,1,Alugado,True,39918,816102,1880285,128606,63.16,239,Rocketseat Mastercard Shopping Elite
bf797992-c076-4c2d-b5a7-37ba99fa018a,Juan Aragão,74,5,5,3,4,4,4,5,3,3,Rio de Janeiro,Ministro,Casado,5,5,Próprio,True,17301,486903,1898288,80351,71.65,116,Rocketseat Visa Travel Select
a7e62d93-1b14-460c-a954-247380673b62,Maria Helena Camargo,77,4,4,1,3,3,1,3,2,4,Campo Grande,Pneumologista,Viúvo,12,5,Alugado,False,4729,456784,851285,427326,74.21,0,Rocketseat Visa Travel Basic
389aba27-b495-4c6a-a88d-3805d7b181ba,Amanda Rocha,72,3,2,5,3,5,4,1,1,1,Rio de Janeiro,Caça-talentos/Olheiro,Solteiro,4,5,Próprio,False,16408,300383,510102,320115,74.26,4,Rocketseat Mastercard Life Basic
fb8d6d31-6f21-401f-9dfe-8d006b3a3c90,Cecilia Rocha,77,2,1,2,3,3,3,5,1,1,Belo Horizonte,Carteiro,Divorciado,10,1,Alugado,True,46703,679445,318531,26926,10.71,525,Rocketseat Mastercard Travel Platinum
63fb4841-dfa1-4527-8792-5b96b83d4ab9,Sr. Thomas Costela,57,4,4,1,3,5,3,5,5,1,Vitória,Urbanista,Divorciado,4,1,Próprio,False,1013,861331,1934729,100793,82.42,67,Rocketseat Mastercard Shopping Basic
64683ebf-602b-4d53-b976-4634c7754a4c,Ísis Costela,59,3,1,4,3,2,4,4,3,5,Curitiba,Pintor,Divorciado,20,6,Próprio,False,46871,539902,201578,260264,38.95,213,Rocketseat Mastercard Shopping Elite
99ce5abb-4cc4-40b1-a3aa-23f7d8430bae,Lívia Sá,68,2,2,1,1,1,5,1,2,1,Fortaleza,Gestor de qualidade,Casado,4,6,Alugado,False,21271,698619,684950,110387,59.21,147,Rocketseat Visa Shopping Select
386e8d48-f820-49a0-9435-399c6670a163,Ester Barros,62,4,1,5,5,3,2,4,1,3,Belo Horizonte,Marketeiro,Viúvo,6,3,Alugado,True,21968,607408,501752,376774,65.44,37,Rocketseat Mastercard Life Basic
bd5d83c5-45e7-4682-868b-07039e51c4c6,Gustavo Teixeira,71,4,3,4,2,3,4,3,5,2,São Paulo,Ferreiro,Casado,8,4,Alugado,False,17526,408482,391249,425993,66.71,0,Rocketseat Visa Shopping Basic
26692c2b-b873-4830-a8f2-f741539bdd41,Isaque Correia,27,4,3,2,2,4,1,1,3,3,Florianópolis,Nefrologista,Divorciado,10,1,Alugado,False,3754,927170,294316,125841,46.82,126,Rocketseat Mastercard Travel Select
02a3a530-a9c0-4c11-9cc9-31260e74f3d0,Ana Júlia Sampaio,31,5,3,5,4,5,5,5,5,2,Salvador,Engenheiro industrial,Solteiro,14,6,Próprio,False,10686,348670,1426809,345330,91.07,5,Rocketseat Mastercard Travel Basic
44104477-5fa6-4e67-80c5-a4097d9ec6d9,Benjamin Azevedo,36,1,4,4,4,5,5,2,3,5,Porto Alegre,Técnico em aviação,Viúvo,8,3,Alugado,True,22797,18785,854246,308973,89.68,3,Rocketseat Visa Shopping Basic
f20c2d61-6ae1-4da0-b74e-a49e284c3a25,Caleb Dias,43,4,2,4,1,4,1,1,3,5,Vitória,Marechal,Viúvo,0,5,Próprio,True,18391,4493,1113048,120177,81.43,30,Rocketseat Visa Shopping Basic
112e05fe-ced0-4f75-9dad-2b22ea8f71bb,Lívia Pinto,55,1,2,4,5,3,2,5,2,1,Belém,Profissional de linguística,Viúvo,2,3,Alugado,False,14986,560033,1386822,289595,78.68,42,Rocketseat Mastercard Life Basic
ad698a4f-541e-4cb5-972b-5034108ac2fe,Allana da Rosa,24,3,3,4,2,4,2,2,3,1,Florianópolis,Tecnólogo em desenvolvimento social,Divorciado,9,5,Alugado,True,9511,976310,1571627,383263,84.52,34,Rocketseat Mastercard Life Basic
23cad478-5bd4-4af8-ac89-da4461586d12,Ágatha Castro,73,1,3,2,1,4,3,1,5,5,Fortaleza,Assistente de produção,Solteiro,15,6,Próprio,True,8958,894467,1965247,1744,29.47,377,Rocketseat Visa Shopping Elite
b7ba4e12-dd41-43d1-a174-4ee5351667d2,Levi Nascimento,68,5,3,1,5,1,1,2,2,3,Belo Horizonte,Massoterapeuta,Casado,15,6,Próprio,True,7031,370399,369934,203361,70.01,12,Rocketseat Visa Travel Basic
9800f230-6e02-44e6-9375-bd1597700ed2,Srta. Maria Laura Souza,72,5,4,2,2,2,5,4,5,1,Goiânia,Educador,Casado,15,5,Próprio,False,26511,831169,1587033,226702,68.38,139,Rocketseat Visa Travel Select
467648fd-b0f1-4919-9e4f-dbb896fa643b,Dr. Marcos Vinicius Monteiro,59,2,1,5,3,1,3,3,4,1,Brasília,Técnico em hardware,Viúvo,2,2,Alugado,True,25174,208785,1887375,22001,51.75,210,Rocketseat Mastercard Life Elite
978687d2-f07a-48cc-9cf7-bb2161fcb650,Maria Julia Aragão,48,1,5,1,3,2,3,5,4,3,São Paulo,Musicoterapeuta,Solteiro,1,3,Alugado,False,33397,580476,1156798,380582,79.44,52,Rocketseat Visa Life Basic
9c082eb7-c710-4957-bac5-9dca6489039a,Benjamin Guerra,27,5,3,1,4,3,3,4,1,1,Curitiba,Economista,Divorciado,5,6,Alugado,True,19393,356454,1782027,216022,90.21,26,Rocketseat Mastercard Travel Basic
301f0402-5614-4757-bc14-5dfc6ea96f94,Luiz Gustavo Pastor,41,1,2,5,2,5,1,2,1,3,Curitiba,Cantor,Solteiro,17,5,Próprio,False,8430,99779,554067,402652,87.49,0,Rocketseat Mastercard Life Basic
ffee2613-8647-4ff7-a1ec-caad4778f36b,João Vieira,75,4,1,3,3,1,2,1,1,5,São Paulo,Clap loader,Solteiro,15,1,Próprio,False,27453,788845,1952002,21358,43.0,362,Rocketseat Visa Shopping Elite
5aa56140-337e-4637-b79d-5d1838d30017,Ana Liz Gomes,52,2,1,3,2,2,5,1,1,4,Porto Alegre,Nutricionista,Casado,5,6,Alugado,False,8005,277120,333042,309777,77.71,0,Rocketseat Mastercard Shopping Basic
5c8817e2-e03f-469e-96ea-0df33552a4aa,Dr. Alexandre Câmara,61,2,4,5,2,1,4,2,5,4,Porto Alegre,Fisioterapeuta,Divorciado,11,2,Próprio,False,35273,917580,573181,302352,58.44,155,Rocketseat Visa Life Select
cd4407c4-0b89-4f02-a1e4-4884d523c656,Dr. Isaque Novaes,35,4,3,5,4,1,1,4,5,2,Goiânia,Odontologista estético,Divorciado,4,5,Alugado,True,17320,646326,1795455,466389,84.33,22,Rocketseat Mastercard Life Basic
2f55a673-da4a-412f-b9a3-2a011978942b,Natália Guerra,26,1,4,2,2,3,1,5,1,2,Goiânia,Engenheiro de minas,Solteiro,0,4,Alugado,False,47600,42159,484139,131069,79.93,68,Rocketseat Mastercard Travel Basic
9121ed20-acea-4365-adbe-932e4ab66067,Breno Cavalcante,46,3,3,4,4,5,3,4,2,2,Porto Alegre,Babá,Viúvo,11,2,Alugado,False,10462,154127,1518996,339719,89.11,1,Rocketseat Visa Shopping Basic
f5c9a667-5ca4-4b3c-ba51-8d7acf19c50e,Eduardo Pimenta,78,4,2,1,1,4,5,3,2,4,Rio de Janeiro,Classificador contábil,Divorciado,4,3,Próprio,True,18950,458700,102620,132178,5.94,182,Rocketseat Visa Shopping Select
fa94e471-fa55-4c3c-b2df-c63b2eddf6ca,Ryan Fogaça,67,5,4,3,3,2,4,2,3,4,Salvador,Meteorologista,Divorciado,5,4,Alugado,False,1902,496221,1647722,399839,81.1,2,Rocketseat Mastercard Travel Basic
135594d3-8265-47a9-9f91-638bf6b83e00,Alana Casa Grande,19,5,5,2,1,3,3,5,3,1,Curitiba,Tecnólogo em produção de bebidas,Divorciado,12,1,Alugado,True,16363,676562,1019011,201631,81.88,50,Rocketseat Mastercard Travel Basic
01bcb9e8-0f30-43cd-bb50-94b0c31fda4a,Anthony Gabriel Camargo,75,5,5,5,5,2,4,5,1,2,São Paulo,Cadeirinha,Divorciado,17,4,Próprio,True,19534,264344,1698085,128080,74.76,76,Rocketseat Visa Travel Basic
55d4f9e1-032f-4542-9443-422d57593515,Ian Carvalho,30,4,3,3,5,2,4,5,5,5,Brasília,Locutor,Solteiro,12,4,Alugado,True,13279,113735,1536413,160609,90.41,16,Rocketseat Visa Life Basic
84b09067-9a02-494b-b5b3-df37f0e4eac7,Emanuella Guerra,20,3,4,2,4,5,1,1,1,5,Campo Grande,Orientador educacional,Casado,7,4,Alugado,True,23029,374216,988563,397896,87.24,10,Rocketseat Visa Shopping Basic
b55168f4-5e66-4549-bd88-0af674d54b7d,Augusto da Cunha,44,5,4,2,2,2,2,3,1,1,Curitiba,Polidor de produção,Solteiro,18,4,Alugado,False,36060,774494,152261,53799,0,493,Rocketseat Visa Travel Platinum
bfdeacb1-0b5c-4f38-a01f-f2c9c34cf41c,Isabela Pacheco,75,1,1,3,5,5,2,1,4,3,Recife,Técnico em rede,Casado,0,4,Alugado,False,14702,98023,714739,484215,78.61,0,Rocketseat Visa Life Basic
8b162c41-f0fb-4ba2-8254-3deb5e34ab2b,Dra. Antonella Ribeiro,24,3,1,4,3,3,4,5,2,1,Goiânia,Desembargador de justiça,Solteiro,20,5,Alugado,False,6813,528168,1222386,120234,88.92,26,Rocketseat Mastercard Travel Basic
7f633730-3fac-40f1-9c32-9e75726fb559,Gustavo Henrique Rios,29,2,2,2,2,3,4,1,4,2,Manaus,Psicopedagogo,Casado,1,1,Alugado,False,11286,245597,1546597,23700,74.67,76,Rocketseat Visa Shopping Basic
01033a74-f7f2-4a33-82a7-0e4d51acc110,Leonardo Silva,71,2,4,4,1,2,3,1,5,2,Belém,Tecnólogo em esporte e lazer,Viúvo,3,1,Alugado,True,46007,452798,322813,360666,54.74,112,Rocketseat Mastercard Shopping Select
41283172-dd70-4e35-8d20-0e8a5ed01e56,Ana Fogaça,27,2,3,5,5,5,5,5,3,4,Belo Horizonte,Cardiologista,Casado,14,4,Alugado,False,28200,113707,911460,120196,83.47,42,Rocketseat Visa Life Basic
5467202c-14bc-4038-a60c-06f523ab0a5a,Dra. Vitória Cassiano,38,1,2,4,3,4,5,4,1,5,Rio de Janeiro,Tecnólogo em produção Sucroalcooleira,Casado,1,2,Alugado,False,18054,635732,449099,485602,70.78,0,Rocketseat Visa Shopping Basic
22eb35fa-428f-4b52-a80f-6caa0a225255,Arthur Barbosa,76,1,5,2,5,2,2,2,1,5,Vitória,Panificador/Padeiro,Solteiro,7,5,Alugado,False,43575,608868,1494113,386721,72.89,101,Rocketseat Mastercard Life Select
8f4f8bf6-9dc0-4809-a034-25ee5f87f725,Enzo Gomes,34,1,4,4,2,2,2,1,5,2,Manaus,Neurologista,Viúvo,2,4,Alugado,False,18114,348206,1151142,71397,78.96,65,Rocketseat Visa Shopping Basic
004f0951-275f-48c2-9b03-46588fb53caa,Luiz Otávio Mendonça,28,1,1,1,1,1,3,2,5,1,Rio de Janeiro,Arquivista,Casado,15,1,Próprio,False,45652,289733,1776761,177042,78.4,105,Rocketseat Mastercard Shopping Select
bb0cdc6a-ecb6-4cd7-901e-cbb6d5b62468,Bárbara Correia,68,3,3,4,1,5,3,3,3,2,Rio de Janeiro,Cinematográfo,Casado,19,6,Próprio,False,42343,784829,1268505,13548,31.86,470,Rocketseat Visa Shopping Platinum
00285793-f477-4433-b4c8-6c21693169c9,Luigi da Rocha,51,5,5,1,3,4,4,1,5,4,Fortaleza,Odontologista legal,Solteiro,1,5,Alugado,True,6020,157891,368521,432200,83.82,0,Rocketseat Visa Travel Basic
6607bc72-b01d-4ac6-ab51-c5a04606b3db,Cecilia Barros,74,3,5,3,5,2,4,4,5,1,Porto Alegre,Leão de chácara,Viúvo,4,3,Alugado,False,17096,396252,724255,333797,72.08,17,Rocketseat Visa Life Basic
63d01ad5-487a-4a81-ad17-a5430a2fe01c,Guilherme Oliveira,60,5,4,1,5,1,4,1,4,2,Porto Alegre,Gestor de recursos humanos,Viúvo,19,5,Próprio,False,4211,383999,650382,430743,76.41,0,Rocketseat Mastercard Travel Basic
1b4a0af5-797f-44cd-a4d4-1b15e01bdae6,Pedro Henrique da Cruz,67,5,2,2,1,1,3,1,1,4,Curitiba,Jóquei,Solteiro,17,5,Alugado,False,41920,816435,1334302,499701,74.12,81,Rocketseat Visa Travel Basic
a1d61c68-694e-42b6-8c53-d1877ce6946d,Enzo Machado,79,2,5,2,4,2,5,1,4,3,Porto Alegre,Endodontista,Casado,2,2,Próprio,False,43190,186064,1148143,497258,75.39,29,Rocketseat Mastercard Life Basic
1f1fad36-63b4-4680-9887-bd699ee6cabc,Dr. Arthur Gabriel Brito,51,4,3,2,1,2,4,2,3,5,Salvador,Pediatra,Casado,3,3,Próprio,True,38448,676526,1404033,349689,77.73,83,Rocketseat Visa Shopping Basic
bcef5aa9-7425-46c7-a69b-3cf85d90bfb9,Vitor Fonseca,73,4,2,3,3,3,1,2,4,2,Goiânia,Produtor de eventos,Divorciado,10,5,Alugado,False,3672,861968,818275,152895,69.27,76,Rocketseat Mastercard Travel Basic
